方案ID,推广单元,序号_x,类型,关键词,序号_y,关键词ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均停留秒,是否零点击词,CPC,浏览深度,单元键,单元消费,单元点击,单元浏览,qj,dj,eta0,eta,eta26,depth,候选消费,share,日期,月份_x,星期_x,CPC预测,CPC下限,CPC上限,CTR预测,CTR下限,CTR上限,展位预测,展位下限,展位上限,月份_y,星期_y,注册率预测,注册率下限,注册率上限,参考预算,同期CPC,同期CTR,同期展位,cpc,cpc_lo,cpc_hi,obj_center,obj_robust,obj,投入金额,预期点击量,预期展现量,预期浏览量,预期注册量,竞价下限,竞价上限,竞价代理值,展现量下限,展现量上限,点击量下限,点击量上限,浏览量下限,浏览量上限,注册量下限,注册量上限
495403620,9628223555,15,重点词,1316,378,1316,9628223555,45.15,213,54,1.0,112.0,0,0.212,0.2535,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,5.237206154032248,2.7815627886031566,1.8907813943015783,0.35023263289199846,45.15,0.0004992039824868407,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.44247262280020655,0.3038165910797877,0.677986734961352,0.27492661723905615,0.13544392960681892,0.27492661723905615,2.581,5.8331292536610135,475.7597620164217,2.042952216509035,0.7095855990940039,0.3038165910797877,0.677986734961352,0.44247262280020655,140.34976393154506,1620.805872994204,3.8068591417900346,8.495256927302508,1.3332863002780975,2.975316200743146,0.3495807823151996,1.3638421902869375
495403620,9628223555,20,重点词,1735,402,1735,9628223555,62.35,65,76,0.8718,170.0,0,0.9592,1.1692,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.2873320160751038,1.2873320160751038,1.143666008037552,1.3616631762894749,62.35,0.0006893769281961134,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.7315238861685052,0.5022889144703263,1.1208907976970388,0.16629327313494227,0.08192518646163648,0.16629327313494227,2.0524464047251567,2.805713447684167,228.83867373909325,3.820436684931716,0.3413080305757908,0.5022889144703263,1.1208907976970388,0.7315238861685052,67.50771377042393,779.6015888197887,1.8310850699658474,4.086186944598414,2.493321112425931,5.564010293894461,0.16814705440962385,0.6560030144035388
495403620,9628223555,21,重点词,1764,405,1764,9628223555,12.51,20,178,0.2727,582.0,0,0.6255,8.9,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.627105153163278,1.627105153163278,1.313552576581639,7.192907566754703,12.51,0.00013831764830366284,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6369132211332189,0.4373260484089124,0.9759218830693882,0.19099540937604348,0.09409481352713277,0.19099540937604348,2.581,4.052357392436903,330.51703550392625,29.148232151253758,0.49295915159956816,0.4373260484089124,0.9759218830693882,0.6369132211332189,97.502966017393,1125.996763574358,2.644678887497075,5.901775138687121,19.02293078151412,42.45092305234738,0.24285871371352966,0.9474804588734033
495403620,9628223555,25,重点词,2541,437,2541,9628223555,21686.91,29926,87461,0.4974,328.0,0,0.7247,2.9226,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.7528659479478812,1.7528659479478812,1.3764329739739405,2.9225763817688626,21686.91,0.2397827650018536,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6078167397160091,0.41734742523297713,0.931338269488791,0.20013845203439304,0.09859917777765874,0.20013845203439304,14.853103595274817,24.436812323093715,1993.1072173616303,71.41845054119199,2.97267716146478,0.41734742523297713,0.931338269488791,0.6078167397160091,587.9692857196866,6790.06536768732,15.948129784710389,35.589302095210776,46.60962744217912,104.01245374710011,1.464503801940484,5.713563713926196
495403620,9628223555,26,重点词,2584,442,2584,9628223555,115.98,262,182,0.9412,39.0,0,0.4427,0.6947,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,2.748509709024904,2.748509709024904,1.874254854512452,0.7607459698856728,115.98,0.00128234059554427,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.446374195411157,0.3064955421141085,0.6839649906531338,0.2725235971476883,0.1342600701196308,0.2725235971476883,2.581,5.782144278350658,471.60134229602136,4.3987429570527645,0.7033834042381836,0.3064955421141085,0.6839649906531338,0.446374195411157,139.12302457129977,1606.6390778103626,3.773584957229089,8.421003392731539,2.870739548233228,6.406244393414095,0.346525240978767,1.351921408597528
495403620,9628223555,36,重点词,3008,470,3008,9628223555,45.41,54,204,0.6042,319.0,0,0.8409,3.7778,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.4338094838514177,1.4338094838514177,1.2169047419257089,3.6677647075666395,45.41,0.0005020786898057018,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6874975286516929,0.4720589360057431,1.0534306095476291,0.17694245628188138,0.08717155811895026,0.17694245628188138,2.581,3.7541953133443378,306.1984384657465,13.769505075596443,0.4566884796635358,0.4720589360057431,1.0534306095476291,0.6874975286516929,90.32894747705018,1043.1488053203752,2.450090187818208,5.4675376380728,8.986354321234943,20.05364158621568,0.2249897915050106,0.8777672731498242
495403620,9628223555,59,重点词,5313,580,5313,9628223555,11.64,18,32,0.7857,171.0,0,0.6467,1.7778,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.5699795787061808,1.5699795787061808,1.2849897893530904,2.130823533428141,11.64,0.00012869843535208918,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6510705451594558,0.4470469434492491,0.9976147006534319,0.18684227433074946,0.09204875143110336,0.18684227433074946,2.581,3.96424015675272,323.33004662444273,8.447096218169559,0.48223991004766437,0.4470469434492491,0.9976147006534319,0.6510705451594558,95.38279471846052,1101.5123184509619,2.587171177719674,5.773442896367789,5.512805230492082,12.302187992484013,0.23757782744367775,0.9268777945929708
495403620,9628223555,72,重点词,6377,649,6377,9628223555,20.2,24,370,0.08,761.0,0,0.8417,15.4167,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.3641706865068068,1.3641706865068068,1.1820853432534033,12.293794120910364,20.2,0.0002233426455422853,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.7077483935092707,0.4859638612156015,1.0844603660510779,0.17187958676130888,0.08467731092731996,0.17187958676130888,2.581,3.646776204185325,297.4371565556238,44.832715859289365,0.44362121343093813,0.4859638612156015,1.0844603660510779,0.7077483935092707,87.74435763571553,1013.3011000106636,2.3799855493090796,5.3110945195468355,29.259052353947588,65.29350258000414,0.21855213950341285,0.8526516436577896
495403620,9628223555,36,潜力词,2690,447,2690,9628223555,5.24,9,8,1.0,48.0,0,0.5822,0.8889,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.4657367556583372,1.4657367556583372,1.2328683778291687,1.8471418746548036,5.24,5.7936409041662137e-05,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6785955562844165,0.4659465422458842,1.0397904002578193,0.17926362806355914,0.08831509463993224,0.17926362806355914,1.161449999999998,1.711549669378037,139.596848959161,3.1614750648597565,0.20820574081442045,0.4659465422458842,1.0397904002578193,0.6785955562844165,41.181256510569575,475.57488192261883,1.1170039651376016,2.4926679236672826,2.0632647981611183,4.604311301414682,0.10257356666954913,0.4001769116301293
495403620,9628223555,39,潜力词,2813,457,2813,9628223555,5.37,11,3,1.0,51.0,0,0.4882,0.2727,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.6407486336792814,1.6407486336792814,1.3203743168396407,1.3895479931121926,5.37,5.937376270109269e-05,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6336225962656756,0.4350665946523106,0.9708797631845254,0.19198731567386731,0.09458348096911491,0.19198731567386731,2.581,4.073402708822897,332.23352664957963,5.660188559182625,0.49551926175425154,0.4350665946523106,0.9708797631845254,0.6336225962656756,98.00933319325921,1131.8444605675338,2.6584136345928298,5.932425131519557,3.693993330810556,8.243389435791336,0.24411996438128558,0.952401057945872
495403620,9628223555,61,潜力词,4637,550,4637,9628223555,5.75,11,9,1.0,54.0,0,0.5227,0.8182,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.5956013142876717,1.5956013142876717,1.2978006571438359,1.7053374667964034,5.75,6.357525801327429e-05,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6446436885920979,0.4426340474800105,0.987767032626894,0.188705021952564,0.09296644306932308,0.188705021952564,2.581,4.003762149036013,326.5535263084071,6.827765600892398,0.4870476616595677,0.4426340474800105,0.987767032626894,0.6446436885920979,96.33372552178245,1112.4939844521034,2.612964307116041,5.831001963572535,4.455985932326689,9.943826117443642,0.23994638956192288,0.9361184196804948
495403620,9628223555,62,潜力词,4706,551,4706,9628223555,6.41,11,14,0.8889,94.0,0,0.5827,1.2727,495403620_9628223555,91605.25,72103,210914,0.7871055425316781,2.9251764836414575,1.5228233690610051,1.5228233690610051,1.2614116845305026,1.9684953615332454,6.41,7.087259197653708e-05,2026-09-11,9,4,0.8366190026784509,0.5744507576937935,1.2819247040481998,0.012260661197866651,0.005241378420975704,0.027124086533175877,3.727615131481388,3.3630966355904555,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,51.62,0.8065625,0.012429597980190329,3.810642843270538,0.6632402513298745,0.4554030731906563,1.0162619545777651,0.18341393056805003,0.09035976127101539,0.18341393056805003,2.581,3.8915008472793864,317.397307084589,7.660401367272167,0.4733913547961371,0.4554030731906563,1.0162619545777651,0.6632402513298745,93.63262864649865,1081.3008170655046,2.5396995217363516,5.667506769150532,4.99938672822621,11.156460786531092,0.23321854384049073,0.9098706385986463
495817671,9630806627,1,黄金词,370,685,370,9630806627,3.46,8,31,0.1429,236.0,0,0.4325,3.875,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,1.809717571924603,1.809717571924603,1.4048587859623014,2.7100353422619046,3.46,2.0263679667535095e-05,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.6013956356637326,0.4129384791341535,0.9214994158582562,0.20227533123531388,0.09965192166609836,0.20227533123531388,2.095,3.4835636904611813,278.02683672411416,9.44058071817011,0.4237668189379826,0.4129384791341535,0.9214994158582562,0.6013956356637326,81.95914438211919,947.4970815123153,2.2734686142462515,5.073394962835097,6.161180294130538,13.749079654536636,0.20877077589047607,0.8144909750835303
495817671,9630806627,6,黄金词,2096,803,2096,9630806627,5.78,12,18,0.6667,49.0,0,0.4817,1.5,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,1.9683467950041287,1.9683467950041287,1.4841733975020643,1.5180282738095239,5.78,3.3850886843454585e-05,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.5692568968178146,0.390870939642158,0.8722542479244235,0.21369526146696088,0.10527800560785448,0.21369526146696088,2.095,3.680236483231376,293.7234966110346,5.586703035850559,0.4476915727732831,0.390870939642158,0.8722542479244235,0.5692568968178146,86.58634091158844,1000.9902608312116,2.401822639425565,5.359825424519845,3.646034675323825,8.136366537104259,0.22055742174845513,0.8604749814028149
495817671,9630806627,2,重点词,136,671,136,9630806627,20.16,35,42,0.7931,118.0,0,0.576,1.2,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,2.268152573529412,2.268152573529412,1.634076286764706,1.2641991971207087,20.16,0.00011806814511488657,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.5170358014767723,0.3550141784519138,0.7922375234945248,0.23527868101183827,0.11591118178725977,0.23527868101183827,2.095,4.051943780326627,323.3898421070693,5.122464073867171,0.49290883671980124,0.3550141784519138,0.7922375234945248,0.5170358014767723,95.33164162589337,1102.091205286157,2.644408952960278,5.901172761988055,3.3430596751911974,7.460257867775894,0.24283392584430924,0.9473837523507327
495817671,9630806627,10,重点词,456,693,456,9630806627,26.44,31,39,0.7727,76.0,0,0.8529,1.2581,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,1.669950504658385,1.669950504658385,1.3349752523291925,1.3169375763125761,26.44,0.0001548473093669445,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.6328776066279013,0.43455505969969377,0.9697382392436809,0.19221331286394525,0.09469481957943811,0.19221331286394525,1.152250000000004,1.820652189195669,145.30814244130897,2.3976852813475302,0.22147778974748167,0.43455505969969377,0.9697382392436809,0.6328776066279013,42.83518514459957,495.2005443263553,1.1882072433264752,2.651562729004432,1.5647947671834157,3.491942593775857,0.10911210586040794,0.4256861388601815
495817671,9630806627,12,重点词,530,697,530,9630806627,74.08,84,140,0.8169,56.0,0,0.8819,1.6667,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,1.7328151631361088,1.7328151631361088,1.3664075815680543,1.6560931030020705,74.08,0.00043385358085867046,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.618319126736709,0.4245587175444349,0.9474307432793785,0.19673902382636996,0.09692443300563633,0.19673902382636996,2.095,3.388218008161484,270.4171987784455,5.611204474783647,0.41216825491624515,0.4245587175444349,0.9474307432793785,0.618319126736709,79.7159097993239,921.5639384033962,2.2112434231852096,4.934535350297534,3.6620249821957143,8.172049960147653,0.20305668714680813,0.7921982298815603
495817671,9630806627,13,重点词,679,710,679,9630806627,200.65,252,174,0.925,85.0,0,0.7962,0.6905,495817671_9630806627,171870.0,107520,166126,0.6255891080467796,1.5450706845238096,1.968666151597911,1.968666151597911,1.4843330757989555,0.7167714056776557,200.65,0.0011751177240725194,2026-09-11,9,4,0.8448759426015778,0.580120250473526,1.2945765506275997,0.01252959509774921,0.005354523050073537,0.02773904768510795,3.724700363960036,3.360181868069103,4.0,9,4,0.12164750140735366,0.09182918760446235,0.16054160597588862,41.9,0.838,0.013642564802182811,3.783901773533424,0.5691956585598659,0.3908288913937131,0.8721604144883602,0.2137182523758818,0.10528933219049222,0.2137182523758818,2.095,3.6806324301569773,293.7550975464609,2.638172080746383,0.4477397387274724,0.3908288913937131,0.8721604144883602,0.5691956585598659,86.59565650737669,1001.0979547302688,2.4020810451813506,5.360402073984699,1.7217430073062892,3.842182929567434,0.22058115093908123,0.8605675576339877
