日期,方案ID,推广单元,关键词,竞价代理值_中心,竞价代理值_下限,竞价代理值_上限,展现量_中心,展现量_下限,展现量_上限,展现位_中心,展现位_下限,展现位_上限,点击量_中心,点击量_下限,点击量_上限,浏览量_中心,浏览量_下限,浏览量_上限,注册量_中心,注册量_下限,注册量_上限
2026-09-11,63563817,1841014603,6414,1.3507920323964326,1.0002701467984092,1.703938110899832,0.2718790869950936,0.1188986709347942,0.4551119400937768,3.493536394437493,3.315311529803409,3.6799472604491035,0.0104550572266444,0.0077965185634945675,0.013281196220406088,0.0290903369564958,0.008432721731319853,0.05770686419217185,0.0013414569051824,0.0007317373041314881,0.001967250010451555
2026-09-11,63563817,2874903000,193,1.435421801430931,1.0967957427136081,1.7352271989076353,1.4921059645465165,0.6623664694430625,2.5175147343462885,3.6124022367819526,3.4302190899718634,3.7966093250112025,0.0408351649261337,0.03225509286815282,0.051030389951764385,0.0396854264081921,0.011516423014778262,0.08461656250669973,0.0052394370281229,0.0028779412994943553,0.007802491862022433
2026-09-11,63563817,2874903000,431,1.496501402642953,1.1338784239718918,1.824470081313768,36.067569749386955,15.39754305273583,62.00208196532093,3.6124022367819526,3.4252327903886983,3.7926489396961913,0.987078125948428,0.7623113034976293,1.2266000820938558,1.6415881208626046,0.4868376336046384,3.469984316155788,0.1266490215504083,0.06817689388671412,0.18444973980353715
2026-09-11,63563817,2874903000,648,1.567548055177161,1.1913444830966493,1.958362165181305,1.6379090249034942,0.7171074881212325,2.8347219379149813,3.6124022367819526,3.4221973090342144,3.796846817431917,0.0448254257774947,0.033961982430759825,0.055827564898839215,0.0434581651843971,0.012493257670729391,0.08823094727052262,0.0057514153804648,0.0029981558462060906,0.008501574903105949
2026-09-11,63563817,2874903000,1490,1.5968940691045435,1.1989770099817052,2.0186841129455333,0.5220520557234636,0.22240435289884064,0.9052615447100346,3.6124022367819526,3.420860171044437,3.811823587863393,0.0142872438700919,0.010704179615696108,0.018022312140326464,0.0152936646589157,0.004406320542978185,0.03192657202276054,0.00183315323198,0.0009763371134263345,0.0027535862786288888
2026-09-11,63563817,2874903000,1812,1.6491359793522011,1.2467722835768982,2.045156775843083,1.9682791215418507,0.8418073673956696,3.4125323509965484,3.6124022367819526,3.416727085468408,3.81912926195288,0.0538668194207338,0.04094910643154401,0.06717080373058831,0.0522237791552591,0.015157886884953228,0.10455488785694714,0.0069114893688009,0.003753627813664646,0.009876548742918396
2026-09-11,63563817,2874903000,2249,1.5653971467877932,1.1672759312416316,1.9929194405849644,1.2265787473326992,0.5174301735804859,2.099951385695659,3.6124022367819526,3.417012132876456,3.81445969762421,0.0335683568274214,0.024742870020533873,0.04224419497863808,0.0355030453203341,0.009766490142794118,0.0705141718298802,0.0043070547664734,0.0023034262215913103,0.006473920725684144
2026-09-11,63563817,2874903000,2275,1.588789210596742,1.187928012831455,1.9994485657096124,73.6945752862409,32.5358674427063,126.16942481529286,3.6124022367819526,3.4238899622795724,3.7963412681196376,2.016834063718541,1.508317795771231,2.5387092658929986,2.0343631111093057,0.5621319734103083,3.8108018446903524,0.2587739046025953,0.13531500552168177,0.37312100530580233
2026-09-11,63563817,2874903000,2499,1.5314913491201823,1.1694069372918074,1.9028842953864438,0.3127096479753527,0.1404693191359155,0.5405098637649491,3.6124022367819526,3.423510540973515,3.799103528846321,0.0085580718477643,0.006566566702459138,0.010685258714871797,0.0082100219278096,0.0023837673346849978,0.016278508736254232,0.0010980604243823,0.0006020895398147287,0.0015605967240032628
2026-09-11,63563817,2874903000,2561,1.5718314122506438,1.2083237763056298,1.9284718632869593,113.68668578649023,47.65399492618687,193.64221781670406,3.6124022367819526,3.4234131826272094,3.802830606952851,3.111316940152973,2.391309911898989,3.8164986024390357,2.7628707291776946,0.755671757746921,4.880405069577271,0.3992037062162312,0.2112619137327343,0.6027518234444998
2026-09-11,63563817,2874903000,2574,1.6782288679750288,1.2742277792987808,2.064796421161005,1.2207391211382044,0.5235489549068459,2.1610886879581885,3.6124022367819526,3.430139605693173,3.7932874771568628,0.0334085410338885,0.02594217514519078,0.04203746870626175,0.0321857123155109,0.009391427126206007,0.06632907600764915,0.0042865492833236,0.002342863870169476,0.0062756958899907525
2026-09-11,63563817,2874903000,2596,1.5640631744285016,1.1881995476640503,1.9230443017856673,0.4167687306748937,0.1786015337109202,0.7237839302574521,3.6124022367819526,3.4256717677251376,3.807935014346512,0.0114059056511694,0.008774397911646692,0.014200972726930286,0.0122093594640304,0.0034028198337891225,0.023766323387371252,0.0014634574028564,0.0007608155844222964,0.002223959204293103
2026-09-11,63563817,2874903000,2669,1.4406632682291451,1.0860859385285977,1.7663180227484119,2.2592570585133602,0.9904856506545106,3.8871581478396915,3.6124022367819526,3.44106805878505,3.7867774565712193,0.0618301493238543,0.047815386002387994,0.07776263055297027,0.0726874296310776,0.021045831382967405,0.15106732893264374,0.0079332402454544,0.004327282296263369,0.011756835862058397
2026-09-11,63563817,2874903000,2797,1.545860006276561,1.1872270428172955,1.9165663701995737,1.5518837296426136,0.6762936682057812,2.557554499569948,3.6124022367819526,3.423729256069162,3.8137160842080573,0.0424711311072331,0.0326672020927512,0.05273537300069326,0.0411756809715123,0.012277159816427786,0.07613523243931457,0.0054493429217691,0.0029605452201088285,0.00797724367279437
2026-09-11,63563817,2874903000,2959,1.4395248299278496,1.0824802600840397,1.7786232567406912,0.3912160222608187,0.16946503186147172,0.6565486539524347,3.6124022367819526,3.416226286092871,3.8124645598569504,0.0107065926752875,0.00820499986275967,0.013481611799677872,0.0113853662574751,0.003212094557008971,0.022952869238044432,0.0013737306610467,0.000742751283076586,0.0020733874152666335
2026-09-11,63563817,2874903000,3163,1.6212297991439317,1.2071527457296047,2.056991794287643,135.0944518026262,57.87865401155033,232.5393796101601,3.6124022367819526,3.4132065624749988,3.8245857506401264,3.697193330128184,2.7557776719205447,4.695855436455419,3.233997923224339,0.9444947807140807,6.78291580012325,0.4743757413259654,0.2566979307808679,0.7015294339089834
2026-09-11,63563817,2874903000,3422,1.5012806635256368,1.1375898233578643,1.868486357242633,2.1503124054570613,0.9476904053858126,3.8659871510247767,3.6124022367819526,3.4293162276798776,3.794205593142243,0.058848609821245,0.04462398567714722,0.07329440275290183,0.0531065711215,0.014949399220189329,0.10399325484505753,0.0075506878913978,0.00404511962890649,0.011310357800577901
2026-09-11,63563817,2874903000,3465,1.4964998297780168,1.1115816389600637,1.885759145869227,0.5867060960138344,0.2538363244962503,0.9917338880858115,3.6124022367819526,3.429418729714286,3.7985721525102747,0.0160566613653169,0.01202412471804596,0.02039850458427917,0.0154689509765616,0.004519164164884285,0.030136419555088577,0.0020601818618254,0.001083967634585741,0.0030666228199637256
2026-09-11,63563817,2874903000,4527,1.6142441329935757,1.2169632057325857,2.0371837455270585,28.4399661846837,12.367202630139099,48.44378646879814,3.6124022367819526,3.445324304318581,3.785947198251307,0.7783299157296675,0.5864947937888768,0.9817861831111825,1.0715757193333506,0.2920160851372895,2.0853221852187214,0.0998651673856709,0.05091818990208749,0.1506399006441334
2026-09-11,63563817,2874903000,4667,0.9860257982985328,0.7554051332819589,1.2120447635390477,3.6247564830069763,1.6088160987624907,6.281967483062604,3.6124022367819526,3.4297465461812275,3.8060954165723375,0.0992004135883526,0.07699805399679972,0.12354390154463528,0.1676633116130624,0.045748696226928696,0.3297124879922583,0.0127281063049482,0.0070189369931266945,0.018694452424860074
2026-09-11,63563817,2874903000,4738,1.5300023572229218,1.1732833115993557,1.8414374317423474,1.09554892688181,0.47913608038689065,1.8075464161093768,3.6124022367819526,3.4282637816102994,3.796181074523071,0.0299824021730682,0.02370345421665915,0.0372019440449573,0.0317104167068846,0.009734711336745944,0.0609190247072452,0.0038469517246179,0.002118208679437665,0.005658022505764298
2026-09-11,63563817,2874903000,4798,1.2976252742547947,0.9880672580668057,1.568241127224878,35.96705579709811,15.592619061897372,61.12752307600507,3.6124022367819526,3.4324954045894063,3.7905427336863804,0.984327313394482,0.7705205861484045,1.2229654004961232,1.0667880691402711,0.2876653733232901,1.9802394507890222,0.1262960730762527,0.06577437241225988,0.18845032642313242
2026-09-11,63563817,2874903000,4836,1.4727188169899013,1.1065891947003381,1.7996627790116562,0.8852370162070329,0.3918049728512676,1.5033218235986008,3.6124022367819526,3.422546508606743,3.800535675893235,0.0242266973086721,0.018791386643283916,0.03056061613821812,0.0234205588372817,0.006531773416059935,0.044851226033170086,0.0031084545679634,0.001656054490043974,0.004684322752348275
2026-09-11,63563817,2874903000,4860,1.40580752077036,1.0468594215431142,1.7183602600662262,14.519350368133782,6.023447710590126,24.988637231997696,3.6124022367819526,3.4349501633416546,3.8083572859714123,0.397357882744781,0.3067804787507605,0.5035597576772985,0.9701531406339484,0.26561147013471853,1.7668300879124497,0.0509837932094928,0.027686216625698905,0.07674261793746844
2026-09-11,63563817,2874903000,5241,1.6022159409849828,1.2182607809648314,2.016040418906298,1.7768307181978458,0.7461271457451034,2.9785185180574425,3.6124022367819526,3.4312090069905268,3.7920761792987356,0.0486273610235727,0.03648864250210215,0.06038327542236032,0.0511964142723003,0.013844062153034,0.0976502898451675,0.0062392302415743,0.00327998220534768,0.00913059804818575
2026-09-11,63563817,2874903000,5351,1.548863752950208,1.1701601044399088,1.8808804000564647,1.1652343203977593,0.5044056226924439,1.9557487649642908,3.6124022367819526,3.437754609332315,3.7884658431022262,0.0318895150757575,0.024960848358627045,0.040121322089505675,0.0424245851874614,0.011690192681469888,0.08531900413984668,0.0040916476374968,0.002156076472417532,0.006169647152494178
2026-09-11,63563817,2874903000,5532,1.6440046050660306,1.2317105259575978,2.0042160423496114,18.49267989216879,8.22958366907748,31.61549083669333,3.6124022367819526,3.423009158889653,3.7922744072791654,0.506097858507265,0.3922288846796178,0.6382274133255624,0.8994051328870283,0.2528517936309912,1.791818704515342,0.0649358920066383,0.03522186759622538,0.09710529832526296
2026-09-11,63563817,2874903000,5995,1.5177302119151062,1.1495211381329713,1.8822709845782972,0.26879757014535166,0.11634573885389737,0.4579940999270503,3.6124022367819526,3.4272610840102025,3.796922439460943,0.007356309383808,0.005650605493237741,0.009252522996223332,0.0070571341796567,0.001926341030531334,0.013641470208688892,0.0009438659019884,0.0005058383456082277,0.0013739044840903319
2026-09-11,63563817,2874903000,6242,1.488268171543898,1.1285932034348778,1.8054695617476106,1.325900368486261,0.5803533746557861,2.283001719656227,3.6124022367819526,3.4263598428738304,3.794938040204094,0.0362865382950287,0.028373232807701352,0.04539014416068952,0.0351797299823316,0.009586223385726279,0.06715582207111494,0.0046558164442162,0.002431381641596766,0.007075775713029049
2026-09-11,63563817,2874903000,6282,1.5331149654378788,1.1602240692291839,1.9074462709799955,46.877019694031596,20.963886093096534,77.12503601591115,3.6124022367819526,3.424622401312495,3.7958558024655233,1.2829054208848862,0.9764359702861817,1.6052924027984818,1.5923581408395304,0.4510382367755366,3.0634231421095315,0.1646057308185904,0.08604396548503593,0.2392354482627532
2026-09-11,63563817,4190988309,9,1.976804602199448,1.4800646068595311,2.4876160782770267,13.817356614460978,6.161662683106308,23.649379454470708,3.849614797146905,3.6591977918663776,4.046305205084055,0.1129762748182165,0.0850602334688577,0.14296463519413663,0.6706242777414828,0.18976557913305703,1.3050175360612333,0.0144956455704953,0.007858966595267096,0.021772414071908365
2026-09-11,63563817,4190988309,2397,1.6149538348793382,1.2300501508856427,2.0321431963011887,1.1219277634847724,0.471816097012576,1.9194588309633058,3.849614797146905,3.6793998790922684,4.040979321693751,0.0091733334291298,0.006924431236624104,0.011439723408390404,0.087689212740401,0.02504022853509342,0.17086772567618558,0.0011770027848997,0.000612971458467916,0.0017992139128904822
2026-09-11,63563817,4190988309,2478,1.8415368088217572,1.3711350832015115,2.322359915922926,44.25308483100699,18.40144576055388,75.8455802310234,3.849614797146905,3.6625557744286086,4.044982863517084,0.3618310515478237,0.272234321654293,0.4610968562427796,1.2115004524805164,0.3229118024227403,2.2706536551594576,0.046425452495015,0.024616725865381973,0.07003103878927996
2026-09-11,63563817,4190988309,2941,1.6057256434472211,1.2272796603591165,1.9983586052242837,19.177391481842548,7.716131413496,33.720496215602815,3.849614797146905,3.6612722935562445,4.034475607782769,0.1568020795006229,0.11889549095513449,0.19359550650667157,1.4312172410035873,0.4089033627707155,2.8337043909385096,0.0201188025788151,0.010358721568195334,0.0302378781871358
2026-09-11,63563817,4190988309,3617,1.6895541302736603,1.272771279304948,2.1126381198346023,0.7971751193017039,0.3409200227109506,1.3412267097348398,3.849614797146905,3.6681098477247684,4.030488954869189,0.0065180249645013,0.004919548091797461,0.00816582170965761,0.043881833446025,0.012039860678585272,0.07912488821816807,0.0008363081528142,0.0004545107648850346,0.0012300268238176811
2026-09-11,63563817,4190988309,4017,1.7786861286802274,1.3538703981906859,2.1633737877426946,8.207807992229515,3.5176322667069275,13.568627024743316,3.849614797146905,3.6585487833314225,4.0401310354119895,0.067110345144801,0.052442108138519274,0.08379828878412508,0.3004732874174313,0.07797466363970501,0.529299572365266,0.0086107262688377,0.00474233624098005,0.012748947194590986
2026-09-11,63563817,4190988309,4097,1.84527575601065,1.4058974896320795,2.2935736483090947,16.127359289227346,6.925508332651044,27.895281039738528,3.849614797146905,3.6670821753558567,4.040690859718932,0.1318637874081491,0.1011455789963071,0.16500771394874703,2.3324820650832967,0.6393035085829851,4.618200098583609,0.0169190454272569,0.008790469456861539,0.025698019617503582
2026-09-11,63563817,4190988309,4101,1.5395814190627863,1.1539490207699772,1.9290890522087627,17.486166063287886,7.781513339534334,30.355469665037813,3.849614797146905,3.6596593663598327,4.043716721226908,0.1429739390684496,0.10806992774288579,0.1806635394886736,0.4721875175609336,0.134915021117962,0.9421023735615279,0.0183445555262693,0.00968068080863201,0.027551533781594664
2026-09-11,63563817,4190988309,4135,1.680040552524464,1.26488140960644,2.1093007364072447,0.7491977436336987,0.30330317515485283,1.341376815432735,3.849614797146905,3.660431271172878,4.068447741446006,0.0061257426105196,0.004588641772912606,0.007651962782601978,0.0412408388172852,0.011555698581913073,0.08465445357576948,0.0007859755854142,0.0004046079778447848,0.0011791874389564085
2026-09-11,63563817,4190988309,4177,1.646811360971665,1.2482674124490956,2.0064277539426842,296.9923519340005,126.49761669062462,507.1538843619484,3.849614797146905,3.6567866214266793,4.034038641798369,2.4283291303264254,1.9039301300343714,3.060320422026919,18.905819197190823,5.458405890680286,35.50870588907351,0.3115715972965083,0.1642811373531213,0.4642758832679073
2026-09-11,63563817,4190988309,5374,2.07150047708139,1.564044937565684,2.54461899936108,28.530991018899087,12.026235132000393,49.07252734286917,3.849614797146905,3.6602680636721483,4.038187550068566,0.233280877965742,0.17978375935163576,0.29249826726658446,0.6712750401429438,0.18637118146514894,1.3492075099722256,0.029931566878147,0.01629682583621432,0.04481529925618786
2026-09-11,63563817,4190988309,5649,1.7039218911390959,1.290892687102388,2.092222070183561,4.559221236299892,1.992527684118061,7.96541883203616,3.849614797146905,3.664184963774408,4.024844983859999,0.0372780297796026,0.028678415973485416,0.04648071480853613,0.2279057249199278,0.06199206358524768,0.45927659661172565,0.0047830317305201,0.002567768637395642,0.0070442597360818055
2026-09-11,63563817,4190988309,6082,1.7040456590362096,1.2924018920747062,2.0828723886095433,0.8703763320703702,0.36187428415519995,1.5587714092993825,3.849614797146905,3.657506680894132,4.032738992895222,0.0071165475735309,0.005517576863516175,0.008892257647171215,0.0479113162396869,0.013129550719720533,0.092403679465174,0.0009131027862041,0.00048673297158195543,0.0013463359962386015
2026-09-11,63563817,4190988309,6083,1.6392903755709813,1.2422786170374231,2.054909695053805,11.19454588138836,4.703712680186722,19.528611948806013,3.849614797146905,3.6727535062265426,4.021298131401277,0.0915311175103663,0.06927020667433524,0.1145830084256146,0.5476285300750185,0.16561607556400307,1.090219129182918,0.0117440820228539,0.00626470593600887,0.017532736538263288
2026-09-11,63563817,4190988309,6224,1.7056108700983323,1.296303558431871,2.134148887306556,1.6169443102058165,0.7001348517371511,2.6621519562570426,3.849614797146905,3.676446892630826,4.021986325062907,0.0132207881617804,0.010031911182512022,0.016515878513529085,0.081428734524013,0.021660669668718102,0.16164898195913957,0.0016963195118986,0.0009378112067069498,0.002479694134539096
2026-09-11,63563817,4190988309,6245,1.8771449798704696,1.4086525175569902,2.3000971176302785,2.59243241266374,1.11316429742944,4.548320018635608,3.849614797146905,3.659086212681976,4.0312378746058375,0.0211967719204862,0.01640632247383274,0.0267888173716687,0.2556149192199704,0.0702589669039823,0.4582057002814687,0.0027196939666526,0.001427559135649354,0.003975019992430428
2026-09-11,63563817,4190988310,228,1.5879808520019751,1.197920366036554,1.973984959594393,0.6738987932758523,0.2907950516845035,1.1695128142595674,3.735167658119456,3.5501460147710606,3.911591465794115,0.0172388703336619,0.013155447928026861,0.02167808626499758,0.0306344825157209,0.009310692410908948,0.06158525279342518,0.0022118675340868,0.00121310873599266,0.0032880621314953264
