日期,方案ID,推广单元ID,关键词ID,类,预期展位,qbar,eta,theta,rho,投入金额,预期点击量,预期浏览量,预期注册量
2025-02-01,495403620,9628223555,1802,重点词,2.6571342564720046,0.7871055425316781,0.6557206170842315,0.6657652894438805,0.13738019169329074,0.56795652,0.19515875902987143,0.583702106552979,0.026810947726148473
2025-02-01,495403620,9628223555,2006,潜力词,2.6571342564720046,0.7871055425316781,0.8501167040943756,0.6657652894438805,0.13738019169329074,0.011523225,0.005133418969918863,0.005133418969918863,0.0007052300821294285
2025-02-01,495403620,9628223555,2176,重点词,2.6571342564720046,0.7871055425316781,0.8045244672717673,0.6657652894438805,0.13738019169329074,0.046380329,0.01955362134717276,0.05279477763736645,0.0026862802489726156
2025-02-01,495403620,9628223555,2188,潜力词,2.6571342564720046,0.7871055425316781,0.9000328241156402,0.6657652894438805,0.13738019169329074,0.013404568,0.00632215719568024,0.00632215719568024,0.0008685391674576688
2025-02-01,495403620,9628223555,2226,重点词,2.6571342564720046,0.7871055425316781,1.283821851376599,0.6657652894438805,0.13738019169329074,0.11429158,0.07689057690053144,0.1303796738748142,0.010563242194002722
2025-02-01,495403620,9628223555,2432,潜力词,2.6571342564720046,0.7871055425316781,0.9967617926184127,0.6657652894438805,0.13738019169329074,0.010059959,0.005254624817492228,0.00700616642332297,0.0007218813647034051
2025-02-01,495403620,9628223555,2534,潜力词,2.6571342564720046,0.7871055425316781,1.204072695326635,0.6657652894438805,0.13738019169329074,0.015730117,0.0099251888822253,0.008507304756193114,0.0013635243512322298
2025-02-01,495403620,9628223555,2541,重点词,2.6571342564720046,0.7871055425316781,1.7528659479478808,0.6657652894438805,0.13738019169329074,56.667381,52.05182548295872,152.12539960452625,7.150889762834585
2025-02-01,495403620,9628223555,2584,重点词,2.6571342564720046,0.7871055425316781,2.748509709024904,0.6657652894438805,0.13738019169329074,0.30305299,0.4364856477959607,0.30320758740024756,0.05996448196557927
2025-02-01,495403620,9628223555,2633,重点词,2.6571342564720046,0.7871055425316781,0.8995322393262174,0.6657652894438805,0.13738019169329074,0.15735343,0.07417320868287829,0.18543302170719572,0.010189929627360277
2025-02-01,495403620,9628223555,2682,黄金词,2.6571342564720046,0.7871055425316781,0.9300715215933281,0.6657652894438805,0.13738019169329074,0.015860766,0.007730269304270017,0.050246750477755106,0.0010619858788613761
2025-02-01,495403620,9628223555,2690,潜力词,2.6571342564720046,0.7871055425316781,1.465736755658337,0.6657652894438805,0.13738019169329074,0.013691996,0.010516636464883277,0.009348121302118468,0.001444777533514316
2025-02-01,495403620,9628223555,2723,重点词,2.6571342564720046,0.7871055425316781,1.234800010942891,0.6657652894438805,0.13738019169329074,0.88856871,0.5749654653548576,1.2486448810869046,0.07898886584747246
2025-02-01,495403620,9628223555,2748,重点词,2.6571342564720046,0.7871055425316781,1.1278118314625845,0.6657652894438805,0.13738019169329074,0.11241024,0.06643495433235527,0.31002978688432464,0.009126846761313983
2025-02-01,495403620,9628223555,2780,重点词,2.6571342564720046,0.7871055425316781,0.8735644492275255,0.6657652894438805,0.13738019169329074,0.25006183,0.11447126341394223,0.31523624847839476,0.015726084111180563
2025-02-01,495403620,9628223555,2813,潜力词,2.6571342564720046,0.7871055425316781,1.6407486336792814,0.6657652894438805,0.13738019169329074,0.014031683,0.01206440576214395,0.0032902924805847137,0.0016574103762689774
2025-02-01,495403620,9628223555,2843,重点词,2.6571342564720046,0.7871055425316781,0.9153272396387789,0.6657652894438805,0.13738019169329074,0.39364488,0.18881440026993163,0.24650768924129962,0.025939358503536934
2025-02-01,495403620,9628223555,2854,潜力词,2.6571342564720046,0.7871055425316781,1.2166691931862363,0.6657652894438805,0.13738019169329074,0.012620675,0.008046540735483427,0.006705450612902856,0.001105435308708586
2025-02-01,495403620,9628223555,2890,黄金词,2.6571342564720046,0.7871055425316781,1.0763806383095806,0.6657652894438805,0.13738019169329074,0.017010476,0.009594811857335385,0.03038357088156205,0.0013181370922217943
2025-02-01,495403620,9628223555,2993,重点词,2.6571342564720046,0.7871055425316781,0.8967316385723039,0.6657652894438805,0.13738019169329074,0.057955814,0.027234137277686483,0.04175901049245261,0.0037414309998099644
2025-02-01,495403620,9628223555,2996,重点词,2.6571342564720046,0.7871055425316781,0.8642265181869079,0.6657652894438805,0.13738019169329074,0.19537224,0.08847988785359753,0.5591928912347365,0.012155383954328096
2025-02-01,495403620,9628223555,2997,重点词,2.6571342564720046,0.7871055425316781,0.8184031637743092,0.6657652894438805,0.13738019169329074,0.48332222,0.20728037261155804,0.37591525202435105,0.028476217323632577
2025-02-01,495403620,9628223555,3008,重点词,2.6571342564720046,0.7871055425316781,1.4338094838514177,0.6657652894438805,0.13738019169329074,0.11865525,0.08915229486898589,0.3367975583939467,0.012247759358998063
2025-02-01,495403620,9628223555,3070,重点词,2.6571342564720046,0.7871055425316781,1.033682427692992,0.6657652894438805,0.13738019169329074,0.025006183,0.013545300930165117,0.023704276627788953,0.0018608560383293932
2025-02-01,495403620,9628223555,3165,重点词,2.6571342564720046,0.7871055425316781,1.2259400886423881,0.6657652894438805,0.13738019169329074,0.13963745,0.08970678155738707,0.10832517018250513,0.012323934846541994
2025-02-01,495403620,9628223555,3327,重点词,2.6571342564720046,0.7871055425316781,0.8154017734031058,0.6657652894438805,0.13738019169329074,0.057694516,0.024652462424165397,0.11188425254044296,0.003386760013543489
2025-02-01,495403620,9628223555,3379,重点词,2.6571342564720046,0.7871055425316781,0.8717699034026867,0.6657652894438805,0.13738019169329074,0.083066516,0.037947396624620024,0.1337193976296134,0.005213220622551633
2025-02-01,495403620,9628223555,3393,重点词,2.6571342564720046,0.7871055425316781,0.5404674562778248,0.6657652894438805,0.13738019169329074,0.77955534,0.22078553602699266,0.47896217089726634,0.0303315592624942
2025-02-01,495403620,9628223555,3416,潜力词,2.6571342564720046,0.7871055425316781,0.970681353236737,0.6657652894438805,0.13738019169329074,0.010896111,0.005542456907585071,0.0036949712717233804,0.0007614237924158404
2025-02-01,495403620,9628223555,3417,黄金词,2.6571342564720046,0.7871055425316781,1.0448278414504055,0.6657652894438805,0.13738019169329074,0.018160185,0.00994303858105134,0.0165717309684189,0.0013659765462786188
2025-02-01,495403620,9628223555,3659,潜力词,2.6571342564720046,0.7871055425316781,1.225838289963776,0.6657652894438805,0.13738019169329074,0.015076873,0.009684976667090442,0.008301408571791806,0.001330523951069933
2025-02-01,495403620,9628223555,3677,潜力词,2.6571342564720046,0.7871055425316781,1.385241927970935,0.6657652894438805,0.13738019169329074,0.018107926,0.01314463280557274,0.011830169525015467,0.0018058121745675013
2025-02-01,495403620,9628223555,3923,重点词,2.6571342564720046,0.7871055425316781,1.187266407636886,0.6657652894438805,0.13738019169329074,0.038619789,0.024027699742488733,0.2290640708783926,0.003300929996571935
2025-02-01,495403620,9628223555,3973,黄金词,2.6571342564720046,0.7871055425316781,1.318300431586238,0.6657652894438805,0.13738019169329074,0.012542286,0.008664534063262388,0.04332267031631194,0.0011903353505440342
2025-02-01,495403620,9628223555,3989,重点词,2.6571342564720046,0.7871055425316781,0.7719951976147141,0.6657652894438805,0.13738019169329074,0.27713226,0.11211295552253764,0.7242852840900448,0.0154020993209876
2025-02-01,495403620,9628223555,4002,重点词,2.6571342564720046,0.7871055425316781,0.8646682230461614,0.6657652894438805,0.13738019169329074,0.068564497,0.03106725717329519,0.10782165724849507,0.004268025745852055
2025-02-01,495403620,9628223555,4016,重点词,2.6571342564720046,0.7871055425316781,0.7466143205986543,0.6657652894438805,0.13738019169329074,0.12719969,0.04976643004488811,0.10137606120254986,0.006836921699457472
2025-02-01,495403620,9628223555,4047,重点词,2.6571342564720046,0.7871055425316781,0.9116623521610495,0.6657652894438805,0.13738019169329074,0.13313114,0.06360156335890123,0.09186892485174622,0.008737594966238828
2025-02-01,495403620,9628223555,4189,重点词,2.6571342564720046,0.7871055425316781,0.9867963882979065,0.6657652894438805,0.13738019169329074,0.050743999,0.026240152854916644,0.04898161866251107,0.003604877229269699
2025-02-01,495403620,9628223555,4321,重点词,2.6571342564720046,0.7871055425316781,0.9186941776502838,0.6657652894438805,0.13738019169329074,0.23312974,0.11223356620165179,0.5103119963231355,0.01541866883920456
2025-02-01,495403620,9628223555,4422,黄金词,2.6571342564720046,0.7871055425316781,0.9986254255405567,0.6657652894438805,0.13738019169329074,0.013326179,0.006973685878423705,0.05404606555778371,0.0009580463027866432
2025-02-01,495403620,9628223555,4479,潜力词,2.6571342564720046,0.7871055425316781,1.1926584555122677,0.6657652894438805,0.13738019169329074,0.018865689,0.011790789385783611,0.008843092039337709,0.0016198209060341703
2025-02-01,495403620,9628223555,4560,重点词,2.6571342564720046,0.7871055425316781,0.7804634346992485,0.6657652894438805,0.13738019169329074,0.039952407,0.016339908849856394,0.03472230630594483,0.0022447798100441695
2025-02-01,495403620,9628223555,4613,潜力词,2.6571342564720046,0.7871055425316781,1.0723503162308152,0.6657652894438805,0.13738019169329074,0.014057812,0.007899662454925535,0.00473979747295532,0.0010852571423699618
2025-02-01,495403620,9628223555,4634,重点词,2.6571342564720046,0.7871055425316781,0.42195971950717287,0.6657652894438805,0.13738019169329074,0.98080677,0.2168745391681027,0.8997604848131203,0.02979426576430804
2025-02-01,495403620,9628223555,4637,潜力词,2.6571342564720046,0.7871055425316781,1.5956013142876717,0.6657652894438805,0.13738019169329074,0.015024614,0.012562666423392564,0.010278545255503008,0.0017258615214245376
2025-02-01,495403620,9628223555,4706,潜力词,2.6571342564720046,0.7871055425316781,1.5228233690610051,0.6657652894438805,0.13738019169329074,0.016749178,0.013365867462308695,0.01701110404293834,0.001836205434119086
2025-02-01,495403620,9628223555,4828,重点词,2.6571342564720046,0.7871055425316781,0.9536274830050996,0.6657652894438805,0.13738019169329074,0.028873388,0.014428813670194855,0.03967923759303585,0.001982233187918143
2025-02-01,495403620,9628223555,4865,重点词,2.6571342564720046,0.7871055425316781,1.2576744033089393,0.6657652894438805,0.13738019169329074,0.1619784,0.10675284213120388,0.11014182124648021,0.014665725915788394
2025-02-01,495403620,9628223555,4888,重点词,2.6571342564720046,0.7871055425316781,1.0003023101445767,0.6657652894438805,0.13738019169329074,0.086280477,0.045227015372199586,0.0991515337005914,0.006213296041548186
2025-02-01,495403620,9628223555,5313,重点词,2.6571342564720046,0.7871055425316781,1.5699795787061808,0.6657652894438805,0.13738019169329074,0.030415044,0.02502283844268374,0.044485046120326645,0.0034376423419661367
2025-02-01,495403620,9628223555,5406,潜力词,2.6571342564720046,0.7871055425316781,1.2568152551881002,0.6657652894438805,0.13738019169329074,0.016827567,0.011082733531635108,0.006926708457271943,0.0015225480570616923
2025-02-01,495403620,9628223555,5436,重点词,2.6571342564720046,0.7871055425316781,0.9767968779956123,0.6657652894438805,0.13738019169329074,0.044681894,0.022871252905491028,0.05453914154386322,0.00314205710842209
2025-02-01,495403620,9628223555,5643,潜力词,2.6571342564720046,0.7871055425316781,0.8793654037100218,0.6657652894438805,0.13738019169329074,0.014214591,0.0065502498077827055,0.0065502498077827055,0.0008998745742321289
2025-02-01,495403620,9628223555,5702,重点词,2.6571342564720046,0.7871055425316781,0.9160258922379769,0.6657652894438805,0.13738019169329074,0.059915546,0.02876082836100133,0.07190207090250333,0.003951168113492196
2025-02-01,495403620,9628223555,5862,潜力词,2.6571342564720046,0.7871055425316781,1.3017015143019608,0.6657652894438805,0.13738019169329074,0.015521079,0.010587354109677946,0.006617096318548716,0.0014544927371123058
2025-02-01,495403620,9628223555,5911,重点词,2.6571342564720046,0.7871055425316781,0.7946977505488567,0.6657652894438805,0.13738019169329074,0.076455686,0.03183947459597303,0.18729102703513548,0.004374113123408435
2025-02-01,495403620,9628223555,5964,重点词,2.6571342564720046,0.7871055425316781,0.3965856506116566,0.6657652894438805,0.13738019169329074,3.4593769,0.7189339570544973,1.032650592860096,0.09876728483496289
2025-02-01,495403620,9628223555,6017,黄金词,2.6571342564720046,0.7871055425316781,1.0789745977104865,0.6657652894438805,0.13738019169329074,0.010765462,0.006086925859886424,0.010652120254801242,0.0008362230414540456
2025-02-01,495403620,9628223555,6028,黄金词,2.6571342564720046,0.7871055425316781,0.9512366145901678,0.6657652894438805,0.13738019169329074,0.011549355,0.005757055401657609,0.007676073868876811,0.0007909053746686173
2025-02-01,495403620,9628223555,6093,黄金词,2.6571342564720046,0.7871055425316781,0.802123847978736,0.6657652894438805,0.13738019169329074,0.01761146,0.007402712939219593,0.01727299685817905,0.0010169861226403914
2025-02-01,495403620,9628223555,6152,潜力词,2.6571342564720046,0.7871055425316781,1.2808343528420423,0.6657652894438805,0.13738019169329074,0.01870891,0.01255727983268146,0.011162026517939074,0.0017251215105600728
2025-02-01,495403620,9628223555,6157,黄金词,2.6571342564720046,0.7871055425316781,0.9794911674987867,0.6657652894438805,0.13738019169329074,0.010608684,0.005445229101388185,0.014520610937035161,0.0007480666177625943
2025-02-01,495403620,9628223555,6159,重点词,2.6571342564720046,0.7871055425316781,0.479910358335669,0.6657652894438805,0.13738019169329074,0.11274993,0.028355056968980073,0.09378980382047254,0.0038954231618726623
2025-02-01,495403620,9628223555,6229,重点词,2.6571342564720046,0.7871055425316781,1.082413140528589,0.6657652894438805,0.13738019169329074,0.050534961,0.02866415280261878,0.11465661121047512,0.003937886806749545
2025-02-01,495403620,9628223555,6261,重点词,2.6571342564720046,0.7871055425316781,1.100800332770018,0.6657652894438805,0.13738019169329074,49.429071,28.513144812291724,22.749979126054004,3.9171413000911954
2025-02-01,495403620,9628223555,6298,重点词,2.6571342564720046,0.7871055425316781,0.44621384666015623,0.6657652894438805,0.13738019169329074,5.1818978,1.2116746049277898,2.3883802457883996,0.1664600894948721
2025-02-01,495403620,9628223555,6360,重点词,2.6571342564720046,0.7871055425316781,0.6145863390879541,0.6657652894438805,0.13738019169329074,28.05273,9.03466708068384,23.100970171819807,1.2411842954294094
2025-02-01,495403620,9628223555,6377,重点词,2.6571342564720046,0.7871055425316781,1.3641706865068066,0.6657652894438805,0.13738019169329074,0.052782121,0.03773198651193134,0.5817014587256081,0.005183627539977788
2025-02-01,495403620,9628223555,6383,潜力词,2.6571342564720046,0.7871055425316781,1.2147843454818426,0.6657652894438805,0.13738019169329074,0.012672935,0.008067342836805106,0.006722785697337589,0.0011082931053757814
2025-02-01,495403620,9628223555,6474,重点词,2.6571342564720046,0.7871055425316781,0.6183196596533347,0.6657652894438805,0.13738019169329074,0.31366167,0.10163156777710776,0.24681952174440455,0.013962164263308735
2025-02-01,495403620,9628223555,6500,重点词,2.6571342564720046,0.7871055425316781,0.9019540927541898,0.6657652894438805,0.13738019169329074,0.30409818,0.1437316376845811,0.6134886974341877,0.019745879937498365
2025-02-01,495403620,9628223555,6504,重点词,2.6571342564720046,0.7871055425316781,0.9176511590160613,0.6657652894438805,0.13738019169329074,0.095948489,0.04613918052360615,0.0922783610472123,0.00633860946490436
2025-02-01,495403620,9628223555,6538,重点词,2.6571342564720046,0.7871055425316781,1.081057913455059,0.6657652894438805,0.13738019169329074,0.059837157,0.03389799651347544,0.17287978221872474,0.004656913259039758
2025-02-01,495403620,9628223555,6542,潜力词,2.6571342564720046,0.7871055425316781,1.3276711317317336,0.6657652894438805,0.13738019169329074,0.01980636,0.013780002622636022,0.009646001835845215,0.0018930994018317858
2025-02-01,495403620,9628223555,6560,黄金词,2.6571342564720046,0.7871055425316781,0.8294957198792537,0.6657652894438805,0.13738019169329074,0.012333248,0.005360999088566603,0.010721998177133206,0.0007364950824548369
2025-02-01,495403620,9628223555,6574,重点词,2.6571342564720046,0.7871055425316781,0.9739092582138038,0.6657652894438805,0.13738019169329074,0.14713669,0.07509198689802052,0.3265628267425543,0.010316151554680136
2025-02-01,495403620,9628223555,6617,重点词,2.6571342564720046,0.7871055425316781,0.951287594480332,0.6657652894438805,0.13738019169329074,0.83163196,0.41456928623312833,0.5243082149418976,0.05695360801285789
2025-02-01,500635396,9657930100,797,重点词,3.4164025356576864,0.4437697649690968,1.0039133552522785,0.6657652894438805,0.13738019169329074,7.4991973,2.224282115697192,5.493593328855564,0.30557230343443853
2025-02-01,500635396,9657930100,844,重点词,3.4164025356576864,0.4437697649690968,0.9376269675105077,0.6657652894438805,0.13738019169329074,34.460669,9.546246677814594,29.230773911899675,1.3114651985496089
2025-02-01,500635396,9657930100,1934,重点词,3.4164025356576864,0.4437697649690968,1.1847539112791299,0.6657652894438805,0.13738019169329074,4.1912939,1.4670844866426955,3.076144891347587,0.20154834800522656
2025-02-01,500635396,9657930100,2253,重点词,3.4164025356576864,0.4437697649690968,0.8759516966262588,0.6657652894438805,0.13738019169329074,0.063542909,0.01644470584624688,0.03776191712841876,0.0022591768414971752
2025-02-01,500635396,9657930100,2533,重点词,3.4164025356576864,0.4437697649690968,0.7758920907533973,0.6657652894438805,0.13738019169329074,109.53685,25.109636790520547,66.05063760568166,3.4495667156306187
2025-02-01,500635396,9657930100,2818,重点词,3.4164025356576864,0.4437697649690968,1.1259222796719655,0.6657652894438805,0.13738019169329074,12.572559,4.182259281852823,7.705423261407923,0.5745595818519853
2025-02-01,500635396,9657930100,2832,重点词,3.4164025356576864,0.4437697649690968,1.026651818699012,0.6657652894438805,0.13738019169329074,148.10457,44.92318076959327,103.8476292711102,6.171555185599076
2025-02-01,500635396,9657930100,2874,重点词,3.4164025356576864,0.4437697649690968,0.8522689077580015,0.6657652894438805,0.13738019169329074,93.45333,23.531536437353683,65.99496394172422,3.232766986601305
2025-02-01,500635396,9657930100,3366,重点词,3.4164025356576864,0.4437697649690968,1.0480626602480694,0.6657652894438805,0.13738019169329074,0.46217116,0.1431096594769603,0.4191496302672477,0.019660432452106368
2025-02-01,500635396,9657930100,3408,重点词,3.4164025356576864,0.4437697649690968,1.1709368874047892,0.6657652894438805,0.13738019169329074,11.661123,4.034156314692079,7.7231954398308185,0.5542131678330972
2025-02-01,500635396,9657930100,3567,重点词,3.4164025356576864,0.4437697649690968,0.9714500975676846,0.6657652894438805,0.13738019169329074,34.939167,10.02794402567138,19.47764090555412,1.3776408725363238
2025-02-01,500635396,9657930100,4196,重点词,3.4164025356576864,0.4437697649690968,1.2037861042242306,0.6657652894438805,0.13738019169329074,0.59183109,0.2104873303215085,0.33666013344036727,0.028916789788577844
2025-02-01,500635396,9657930100,4536,重点词,3.4164025356576864,0.4437697649690968,1.091762564134523,0.6657652894438805,0.13738019169329074,43.311756,13.970528919760577,31.26246645209816,1.9192739410533701
2025-02-01,500635396,9657930100,5331,重点词,3.4164025356576864,0.4437697649690968,1.1533728391679858,0.6657652894438805,0.13738019169329074,3.7445764,1.276001762216319,2.368091533352633,0.1752973666942547
2025-02-01,500635396,9657930100,5337,重点词,3.4164025356576864,0.4437697649690968,0.807896565452935,0.6657652894438805,0.13738019169329074,0.65443796,0.15620793900579213,0.4271686332043008,0.021459876604629592
2025-02-01,500635396,9657930100,5553,重点词,3.4164025356576864,0.4437697649690968,1.6233015907535369,0.6657652894438805,0.13738019169329074,64.62177,30.992522260657772,60.47029128732469,4.257758649227745
2025-02-01,500635396,9657930100,5573,重点词,3.4164025356576864,0.4437697649690968,2.230559989151984,0.6657652894438805,0.13738019169329074,9.5914781,6.320891063383803,6.290942749807645,0.8683652259600751
2025-02-01,500635396,9657930100,5867,重点词,3.4164025356576864,0.4437697649690968,1.3865195275620263,0.6657652894438805,0.13738019169329074,22.153227,9.07489996721631,8.381070958762825,1.2467114970936146
2025-02-01,500635396,9657930100,5874,重点词,3.4164025356576864,0.4437697649690968,2.158623845256864,0.6657652894438805,0.13738019169329074,0.016776768,0.010699515873732203,0.029666839468075655,0.0014699015417587373
2025-02-01,500635396,9657930100,6001,重点词,3.4164025356576864,0.4437697649690968,0.8805956497240519,0.6657652894438805,0.13738019169329074,0.16450953,0.04280026476390546,0.14708823383652014,0.005879908577788929
2025-02-01,500635396,9657930100,6023,重点词,3.4164025356576864,0.4437697649690968,0.9760949718664679,0.6657652894438805,0.13738019169329074,0.30977618,0.08933444711155941,0.16787681336400426,0.012272783469000176
2025-02-01,500635396,9657930100,6434,重点词,3.4164025356576864,0.4437697649690968,1.2114275779650285,0.6657652894438805,0.13738019169329074,0.080769697,0.028908447444049055,0.04483759195403527,0.00397144805141888
2025-02-01,500635396,9657930100,6660,重点词,3.4164025356576864,0.4437697649690968,1.4120993992157718,0.6657652894438805,0.13738019169329074,3.9146212,1.633179313453666,3.1938926581035574,0.22436648715178162
